Store,Supplier,Item,Product Code,Store OH,WOS,Order Cases,Order Units,Unit Cost,Order $
Andover,56 Brewing,56 Brewing Dad's Basement Beer 4pk 16oz can,615867915826,1,2.1,1,6,45.0,270.0
Andover,Artisan Beer,Bent Paddle Black Ale 6pk 12oz can,858106004039,0,0.0,1,4,9.82,39.0
Andover,Artisan Beer,Blackstack DDH 755 Strata 4pk 16oz can,850000321540,0,0.0,1,6,12.3,74.0
Andover,Artisan Beer,Toppling Goliath Pseudo Sue 4pk 16oz can,852211003321,0,0.0,1,6,10.0,60.0
Andover,Artisan Beer,St Bernardus Abt 12 4pk 12oz btl,699176523316,1,1.4,1,6,19.23,115.0
Andover,Artisan Beer,Half Acre Rotator 4pk 16oz can,850438002509,2,2.1,1,6,9.32,56.0
Andover,Artisan Beer,Blackstack the Land Before Time 4pk 16oz can,850000321311,4,2.1,1,6,12.3,74.0
Andover,Artisan Beer,Firestone Walker IPA Variety 12pk 12oz can,602755003116,3,2.6,1,2,14.22,28.0
Andover,Artisan Beer,Grain Belt Premium 24pk 12oz can,088067085000,8,3.1,3,3,21.42,64.0
Andover,Bernicks,Smirnoff Ice Wild Grape 6pk 12oz btl,082000732143,-7,-4.3,4,16,7.79,125.0
Andover,Bernicks,New Belgium Voodoo Ranger Hoppy Pack 12pk 12oz can,754527010706,-9,-3.9,10,20,13.76,275.0
Andover,Bernicks,Lagunitas Daytime IPA 12pk 12oz can,723830106123,-1,-0.9,3,6,11.59,70.0
Andover,Bernicks,New Belgium Voodoo Ranger Imperial IPA 19.2oz can,754527010218,-4,-0.9,2,30,1.95,59.0
Andover,Bernicks,New Belgium Juice Force 12pk 12oz can,754527012021,-5,-0.8,15,30,13.62,409.0
Andover,Bernicks,Leinenkugel's Sum Shandy 6pk 12oz btl,034100516055,-7,-0.7,12,48,7.73,371.0
Andover,Bernicks,Leinenkugel's Sum Shandy 12pk 12oz can,034100516093,-4,-0.3,27,54,12.84,693.0
Andover,Bernicks,Miller Lite 24pk 16oz can,034100573232,-1,-0.0,93,93,21.39,1989.0
Andover,Bernicks,Milwaukee's Best Ice 15pk 12oz can,034100303440,0,0.0,1,2,9.25,18.0
Andover,Bernicks,Smirnoff Ice Zero Sugar Variety Pack 12pk 11oz can,082000796411,0,0.0,4,8,12.76,102.0
Andover,Bernicks,Miller High Life 12pk 12oz can,034100016364,0,0.0,6,12,10.09,121.0
Andover,Bernicks,Smirnoff Ice Screwdriver 6pk 12oz btl,082000757481,0,0.0,1,4,7.45,30.0
Andover,Bernicks,Smirnoff Ice Red White & Berry 6pk 11oz btl,082000782506,2,0.5,4,16,7.49,120.0
Andover,Bernicks,Schell's Sangria 12pk 12oz can,088067058691,1,0.7,3,6,14.45,87.0
Andover,Bernicks,Miller Lite 6pk 16oz can,03435719,2,0.7,3,12,5.45,65.0
Andover,Bernicks,Guinness Draught 8pk 15oz can,083820123685,3,0.8,5,15,11.96,179.0
Andover,Bernicks,Strongbow Original Dry Hard Cider 4pk 17oz can,088345102207,3,0.8,3,18,5.73,103.0
Andover,Bernicks,Castle Danger Cream Ale 12pk 12oz can,856306005559,4,0.9,7,14,14.88,208.0
Andover,Bernicks,New Belgium Juice Force Hazy IPA 19.2oz can,754527011710,4,0.9,1,15,1.98,30.0
Andover,Bernicks,Grain Belt Premium 24pk 12oz btl,088067082009,4,1.0,12,12,20.31,244.0
Andover,Bernicks,Castle Danger Castle Cream Ale 6pk 12oz can,856306005023,4,1.4,2,8,8.46,68.0
Andover,Bernicks,New Belgium Voodoo Ranger Juicy Haze IPA 19.2oz can,754527011055,4,1.4,1,15,1.94,29.0
Andover,Bernicks,Miller Lite 15pk 16oz can,034100577070,4,1.6,7,7,17.82,125.0
Andover,Bernicks,Lagunitas Hazy IPA 12pk 12oz can,723830300033,3,1.8,2,4,12.0,48.0
Andover,Bernicks,Miller Lite 12pk 12oz can,034100576363,13,1.9,8,16,11.31,181.0
Andover,Bernicks,Milwaukee's Best Light 15pk 12oz can,034100073442,3,2.1,2,4,9.22,37.0
Andover,Bernicks,Miller Genuine Draft 12pk 12oz btl,034100175092,3,2.1,2,4,11.25,45.0
Andover,Bernicks,Guinness Zero N/A 8pk 15oz can,083820125900,2,2.1,1,3,12.74,38.0
Andover,Bernicks,Miller High Life 12pk 12oz btl,034100015091,7,2.3,3,6,10.2,61.0
Andover,Bernicks,Grain Belt Nordeast 12pk 12oz btl,088067088254,10,2.3,4,8,11.78,94.0
Andover,Bernicks,Miller Genuine Draft 24pk 12oz btl,034100172435,3,2.6,2,2,20.22,40.0
Andover,Bernicks,Miller Lite 12pk 12oz btl,034100575090,9,2.6,3,6,11.31,68.0
Andover,Bernicks,Blacklist Tropic Haze NEIPA 6pk 12oz can,742259288432,2,2.9,1,4,9.0,36.0
Andover,Bernicks,Grain Belt Nordeast 24pk 12oz can,088067088063,9,3.0,4,4,20.76,83.0
Andover,Bernicks,Castle Danger Variety Pack 12pk 12oz can,856306005542,3,3.2,1,2,15.17,30.0
Andover,Bernicks,Smirnoff Ice Icy Island 12pk 12oz can,082000813047,4,3.4,1,2,12.53,25.0
Andover,Bernicks,Grain Belt Blu 12pk 12oz can,088067087394,12,3.7,1,2,13.85,28.0
Andover,Bernicks,Boxer Lager 36pk 12oz can,084173090884,-5,,5,5,17.54,88.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Samuel Adams Seasonal 12pk 12oz btl,087692011033,-11,-15.7,7,14,13.83,194.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Modelo Chelada Limon y Sal 24oz can,033544950609,-22,-11.8,3,36,2.38,86.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Dos Equis Ambar 6pk 12oz btl,072311630115,-3,-6.4,2,8,7.53,60.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Sapporo 22oz can,087975026501,-14,-4.3,3,36,2.83,102.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Twisted Tea Half & Half 24oz can,087692752318,-1,-4.3,1,12,2.35,28.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Twisted Tea Raspberry 24oz can,087692852315,-4,-1.3,2,24,2.35,56.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Twisted Tea 24oz can,087692832317,-6,-1.1,3,36,2.35,85.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Leinenkugel's Lodge Pack 12pk 12oz can,034100012625,-1,-0.2,14,28,12.89,361.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 16 Gallon,400000023322,0,0.0,2,2,121.09,242.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Truly Wild Berry 6 Gallon,400000024242,0,0.0,2,2,71.0,142.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Killians Irish Red 12pk 12oz btl,071990764005,0,0.0,2,4,12.53,50.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Samuel Adams Seasonal 12pk 12oz can,087692001096,0,0.0,2,4,13.62,54.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Keystone Apple 15pk 12oz can,071990001568,0,0.0,5,10,9.26,93.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Twisted Tea Mix Pack 12pk 12oz can,087692003786,0,0.0,15,30,13.28,398.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 6pk 16oz can,071990320003,0,0.0,18,72,5.42,390.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Fresca Mixed Tequila Paloma 4pk 12oz can,810078780656,0,0.0,1,6,7.83,47.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Monaco Tequila Lime Crush 4pk 12oz can,891278002380,0,0.0,1,6,7.48,45.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 24pk 16oz can,071990301286,10,0.1,290,290,21.36,6195.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Twisted Tea Light 12pk 12oz can,087692006701,1,0.1,15,30,13.14,394.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Black Cherry 6pk 12oz can,635985200253,1,0.1,7,28,7.69,215.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 6pk 12oz btl,071990300050,1,0.3,4,16,6.69,107.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Sociable Cider Werks Freewheeler 4pk 12oz can,859990007120,1,0.3,3,18,7.28,131.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Natural Lime 6pk 12oz can,635985025986,4,0.4,10,40,7.7,308.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Blackberry 19.2oz can,635985801993,2,0.4,2,24,2.33,56.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 24oz can,071990300654,2,0.5,2,24,2.28,55.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Miller Lite 24pk 12oz can,034100573065,19,0.6,118,118,19.35,2283.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 12pk 12oz can,071990000486,15,0.6,47,94,11.26,1058.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Dillons Gin Cocktail Variety Pack 8pk 12oz can,635985803164,1,0.6,2,6,16.77,101.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Truly Citrus Variety 12pk 12oz can,087692004240,4,0.7,10,20,13.51,270.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Corona Extra 6pk 12oz btl,080660956053,5,0.7,6,24,6.64,159.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Truly Seltzer Strawberry Lemonade 24oz can,087692011682,1,0.7,1,12,2.31,28.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Corona Extra 24pk 12oz btl,080660956084,9,0.8,36,36,25.02,901.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Deschutes Variety Pack 12pk 12oz can,763176190127,2,0.8,5,10,14.78,148.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Raspberry 6pk 12oz can,635985260660,10,0.9,9,36,7.66,276.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Monaco Sun Crush 12oz can,891278003219,1,0.9,1,12,1.88,23.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Grape 6pk 12oz can,635985803645,9,1.0,7,28,7.71,216.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Truly Spiked Wild Berry 24oz can,087692009511,2,1.0,1,12,2.33,28.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Mike's Hard Mango 6pk 12oz can,635985804611,2,1.1,2,8,7.55,60.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Twisted Tea 12pk 12oz can,087692831341,7,1.2,9,18,13.38,241.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Sierra Nevada Little Thing Rotator 6pk 12oz can,083783228625,2,1.2,2,8,8.45,68.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Angry Orchard Crisp Apple 6pk 12oz btl,087692821021,3,1.3,2,8,7.95,64.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Ruby Grapefruit 6pk 12oz can,635985200284,5,1.3,3,12,7.69,92.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Samuel Adams Boston Lager 6pk 12oz btl,087692100126,2,1.4,1,4,7.7,31.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Corona N/A 6pk 12oz btl,033544001844,3,1.4,2,8,7.23,58.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Banquet 12pk 12oz can,071990000479,5,1.5,5,10,11.22,112.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Smirnoff Ice Red White & Berry 12pk 12oz can,082000791102,7,1.6,6,12,12.74,153.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Modelo Especial 12pk 12oz btl,080660957579,20,1.6,15,30,13.39,402.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Keystone Light 15pk 12oz can,071990480455,4,1.7,3,6,9.99,60.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Angry Orchard Crisp Apple 12pk 12oz can,087692000839,13,1.8,8,16,14.84,237.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Light 8 Gallon,400000023323,1,2.1,1,1,71.0,71.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Corona Premier 12pk 12oz btl,033544950425,14,2.1,7,14,13.47,189.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Modelo Especial 24pk 12oz can,080660957104,20,2.2,17,17,22.65,385.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Banquet Heritage 12pk 12oz btl,071990170370,21,2.2,9,18,11.28,203.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Modelo Especial 12pk 12oz can,080660957159,27,2.2,11,22,13.31,293.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Angry Orchard Variety Pack 12pk 12oz can,087692008217,10,2.5,3,6,12.92,78.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Corona Extra 12pk 12oz btl,080660956152,32,2.6,9,18,13.38,241.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Boulevard Sixth Glass Quad 6pk 12oz btl,726959909736,3,2.6,1,4,11.52,46.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Happy Thursday Raspberry 12pk 12oz can,034100013608,5,2.7,2,4,13.71,55.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Mango 12pk 12oz can,635985100331,18,2.7,5,10,13.87,139.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Coors Heritage 6pk 12oz btl,071990170288,5,2.7,1,4,6.69,27.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Cutwater Lime Margarita 4pk 12oz can,816751021238,23,2.7,2,12,8.85,106.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Sierra Nevada Hazy Little Thing IPA 19.2oz can,083783375503,25,2.8,1,15,2.05,31.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw 0.0 Variety 12pk 12oz can,635985802792,6,2.9,2,4,14.24,57.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Corona Extra 12pk 12oz can,080660956954,14,2.9,3,6,13.8,83.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Modelo Especial 4pk 16oz can,080660957609,8,2.9,1,6,5.21,31.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Simply Spiked Bold Cherry 24oz can,810078781820,2,2.9,1,12,2.47,30.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Samuel Adams Variety Pack 12pk 12oz can,087692003588,9,3.2,2,4,14.11,56.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Blue Moon 12pk 12oz btl,071990095161,15,3.2,2,4,13.4,54.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",White Claw Black Cherry 12pk 12oz can,635985260899,115,3.2,15,30,14.05,421.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Truly Spiked Berry Variety 12pk 12oz can,087692006862,17,3.5,2,4,14.17,57.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Happy Thursday Variety 12pk 12oz can,034100013349,9,3.9,1,2,13.92,28.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Mike's Lemonade 6pk 12oz btl,635985100621,-1,,1,4,7.55,30.0
Andover,"Breakthru Beverage Minnesota Beer, LLC",Mike's Strawberry Lemonade 6pk 12oz btl,635985224136,-1,,1,4,7.6,30.0
Andover,"Breakthru Beverage Minnesota Wine & Spirits, LLC",Monaco Mai Tai 12oz can,891278003271,-1,-0.5,1,12,1.92,23.0
Andover,"Breakthru Beverage Minnesota Wine & Spirits, LLC",Monaco Purple Crush 4pk 12oz can,891278002526,2,2.9,1,6,7.67,46.0
Andover,"Capitol Beverage Sales, L.P.",Wild State Rotating 4pk 12oz can,085001894778,-2,-2.9,1,6,10.0,60.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Espresso Martini 4pk 12oz can,816751023737,-2,-0.6,3,18,9.86,177.0
Andover,"Capitol Beverage Sales, L.P.",Wild State Variety Pack 9pk 12oz can,850018947398,0,0.0,2,4,16.46,66.0
Andover,"Capitol Beverage Sales, L.P.",Wild State Dessert Variety 9pk 12oz can,850018947459,0,0.0,2,4,18.45,74.0
Andover,"Capitol Beverage Sales, L.P.",Lift Bridge Tropic Punch Seltzer 12pk 12oz can,685165387229,0,0.0,4,8,13.0,104.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Chocolate Espresso Martini 12oz can,816751024512,0,0.0,1,24,2.52,60.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Banana Mudslide 4pk 12oz can,816751024550,0,0.1,2,12,9.95,119.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Pina Colada 4pk 12oz can,816751022488,1,0.4,2,12,9.87,118.0
Andover,"Capitol Beverage Sales, L.P.",Wild State Cider Classic Dry 4pk 12oz can,860001588484,1,0.7,1,6,8.84,53.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Chocolate Espresso Martini 4pk 12oz can,816751024536,0,1.1,1,6,10.07,60.0
Andover,"Capitol Beverage Sales, L.P.",Lift bridge Green Light Seltzer 12pk 12oz can,685165386925,2,1.7,2,4,13.09,52.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Strawberry Margarita 4pk 12oz can,816751022457,8,2.0,2,12,9.86,118.0
Andover,"Capitol Beverage Sales, L.P.",Surfside Lemonade 4pk 12oz can,850025605526,2,2.1,1,6,7.58,45.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Vodka Mule 4pk 12oz can,816751020606,7,2.3,1,6,9.87,59.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Mai Tai 4pk 12oz can,816751021689,7,2.5,1,6,6.47,39.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Mango Margarita 4pk 12oz can,816751022105,12,2.6,2,12,9.87,118.0
Andover,"Capitol Beverage Sales, L.P.",Good Boy Splash Variety 8pk 12oz can,850041804446,4,3.4,1,3,16.5,50.0
Andover,"Capitol Beverage Sales, L.P.",Cutwater Peppermint White Russian 4pk 12oz can,816751023966,-1,,1,6,9.81,59.0
Andover,"College City Beverage, Inc.",Grain Belt Premium Light Lime 24pk 12oz can,880670894594,-17,-14.6,22,22,20.9,460.0
Andover,"College City Beverage, Inc.",NUTRL Blueberry 4pk 12oz can,018200204692,-6,-4.3,2,12,7.72,93.0
Andover,"College City Beverage, Inc.",Kona Wave Rider Variety Pack 12pk 12oz can,796030614927,6,1.0,10,20,13.67,273.0
Andover,"College City Beverage, Inc.",Michelob Ultra Lime Zero 6pk 12oz btl,018200204661,3,1.3,2,8,6.86,55.0
Andover,"College City Beverage, Inc.",Michelob Ultra Lime Cactus 6pk 12oz btl,018200129896,3,1.4,2,8,7.84,63.0
Andover,"College City Beverage, Inc.",Michelob Golden Light 15pk 16oz can,018200292514,5,1.6,8,8,17.57,141.0
Andover,"College City Beverage, Inc.",Bud Light 6pk 16oz can,01811524,5,1.9,2,8,5.46,44.0
Andover,"College City Beverage, Inc.",Chelada Bud Light & Clamato 12pk 12oz can,018200219818,4,2.4,2,4,13.17,53.0
Andover,"College City Beverage, Inc.",Garage Beer Lime 12pk 12oz can,851834008614,9,2.6,3,6,12.25,74.0
Andover,"College City Beverage, Inc.",Lift Bridge Mega Mango Blonde 6pk 12oz can,685165387410,2,2.9,1,4,8.46,34.0
Andover,"College City Beverage, Inc.",Beatbox Cherry Limeade 500ml,860010695852,5,3.1,1,12,2.41,29.0
Andover,"College City Beverage, Inc.",Carbliss Americana Variety Pack 8pk 12oz can,860013475734,50,3.2,4,12,18.04,216.0
Andover,"College City Beverage, Inc.",Busch Light Lime 24pk 12oz can,018200293016,47,3.9,1,1,20.1,20.0
Andover,Dahlheimer Beverage Monticello,Summit Sampler Pack 12pk 12oz can,025569191136,-43,-92.1,23,46,13.2,607.0
Andover,Dahlheimer Beverage Monticello,Lift Bridge Mocktail Variety 12pk 12oz can,685165386567,-4,-5.7,4,8,13.61,109.0
Andover,Dahlheimer Beverage Monticello,White Claw 0.0 Black Cherry 6pk 12oz can,635985803034,-1,-2.1,1,4,7.71,31.0
Andover,Dahlheimer Beverage Monticello,Sun Cruiser Vodak Pink Lemonade 19.2oz can,087692023982,-1,-0.3,2,24,3.19,77.0
Andover,Dahlheimer Beverage Monticello,Blue Moon White NA 12pk 12oz can,071990001476,0,0.0,4,8,14.32,115.0
Andover,Dahlheimer Beverage Monticello,Downeast Cider Berry Variety Pack 12pk 12oz can,850046644566,0,0.0,9,18,15.17,273.0
Andover,Dahlheimer Beverage Monticello,Surly Outlook Good N/A 6pk 12oz can,810005491778,0,0.0,1,4,8.43,34.0
Andover,Dahlheimer Beverage Monticello,Summit Nialas Latitude N/A 6pk 12oz can,025569141995,0,0.0,1,4,7.69,31.0
Andover,Dahlheimer Beverage Monticello,Summit Nialas IPA 6pk 12oz can,025569149229,0,0.0,2,8,7.69,61.0
Andover,Dahlheimer Beverage Monticello,Sierra Nevada Hazy Little Thing IPA 6pk 12oz can,083783110104,0,0.0,3,12,8.45,101.0
Andover,Dahlheimer Beverage Monticello,Sierra Nevada Narwhal 4pk 16oz can,083783381047,0,0.0,1,6,16.66,100.0
Andover,Dahlheimer Beverage Monticello,Surly Raging Furious 4pk 16oz can,810005491853,0,0.0,1,6,13.08,78.0
Andover,Dahlheimer Beverage Monticello,Summit Oatmeal Stout 4pk 16oz can,025569013360,0,0.0,1,6,6.0,36.0
Andover,Dahlheimer Beverage Monticello,Surly Todd The Axe Man 4pk 16oz can,893354001201,0,0.0,2,12,12.23,147.0
Andover,Dahlheimer Beverage Monticello,Mike's Harder Pink Lemonade 23oz can,635985000631,0,0.0,1,12,2.33,28.0
Andover,Dahlheimer Beverage Monticello,Sierra Nevada Torpedo 19.2oz can,083783375596,0,0.0,1,15,2.09,31.0
Andover,Dahlheimer Beverage Monticello,Mike's Hard Pink Lemonade 6pk 12oz can,635985000389,1,0.2,5,20,7.48,150.0
Andover,Dahlheimer Beverage Monticello,Surly Furious 4pk 16oz can,893354001027,2,0.3,5,30,8.89,267.0
Andover,Dahlheimer Beverage Monticello,Downeast Cider Peach Mango 12pk 12oz can,850046644696,1,0.5,4,8,14.6,117.0
Andover,Dahlheimer Beverage Monticello,Surly Selects Variety Pack 12pk 12oz can,810005491266,2,0.5,7,14,14.68,206.0
Andover,Dahlheimer Beverage Monticello,Leinenkugel's Summer Shandy 12pk 12oz btl,034100516079,6,0.6,17,34,13.01,442.0
Andover,Dahlheimer Beverage Monticello,Sun Cruiser Half and Half 19.2oz can,087692024002,2,0.6,1,12,3.08,37.0
Andover,Dahlheimer Beverage Monticello,Coors Light 9pk 16oz can,071990301040,10,0.7,23,46,11.23,517.0
Andover,Dahlheimer Beverage Monticello,Mike's Black Cherry 6pk 12oz can,635985804598,2,0.7,3,12,7.46,90.0
Andover,Dahlheimer Beverage Monticello,Samuel Smith Gift Set 3pk 18oz btl,085725215007,1,2.1,1,4,13.0,52.0
Andover,Dahlheimer Beverage Monticello,Lift Bridge Mango Blonde 12pk 12oz can,685165385522,4,2.9,1,2,14.57,29.0
Andover,Dahlheimer Beverage Monticello,Mike's Hard Zero Lemonade 6pk 12oz can,635985000402,2,2.9,1,4,7.34,29.0
Andover,Dahlheimer Beverage Monticello,Carbliss Peach 4pk 12oz can,86000981953,18,3.0,2,12,8.82,106.0
Andover,Dahlheimer Beverage Monticello,Four Loko Jackpot 23oz can,849806006362,5,3.1,1,12,2.12,25.0
Andover,Dahlheimer Beverage Monticello,Athletic Brewing Run Wild N/A 12pk 12oz can,855352008125,4,3.4,1,2,13.9,28.0
Andover,Dahlheimer Beverage Monticello,White Claw Black Cherry 19.2oz can,635985801986,7,3.8,1,12,2.33,28.0
Andover,Dahlheimer Beverage Monticello,Arnold Palmer Spiked 12pk 12oz can,613008752200,11,3.9,1,2,13.25,26.0
Andover,Dahlheimer Beverage Monticello,Leinenkugel's Tropical 12pk 12oz can,034100014117,12,4.0,1,2,12.35,25.0
Andover,Dahlheimer Beverage Monticello,Surly One Man Mosh Pit Juicy 12pk 12oz can,810005490818,-2,,1,2,13.97,28.0
Andover,Dahlheimer Beverage Monticello,Ursa Minor Cadillac Ranch Hand 4pk 16oz can,798304478747,-1,,1,6,12.3,74.0
Andover,Dangerous Man Brewing,Dangerous Man Watermelon Sour 6pk 12oz can,796520922969,-3,-4.3,2,8,9.92,79.0
Andover,Dangerous Man Brewing,Dangerous Man House IPA 6pk 12oz can,796520922808,-2,-4.3,1,4,9.35,37.0
Andover,Dangerous Man Brewing,Dangerous Man Peanut Butter Porter 6pk 12oz can,796520922792,-1,-0.7,2,8,8.8,70.0
Andover,Do Not Use - Clear River Beverage,Prairie Artisan Ales Tiny Esses 4pk 12oz can,810079300464,0,0.0,1,6,12.04,72.0
Andover,Do Not Use - Clear River Beverage,Mckenzies Rotator 6pk 12oz btl,815907020330,3,3.2,1,4,9.25,37.0
Andover,Elm Creek Brewing Company,Elm Creek Sunsettier 4pk 16oz can,860013478094,2,1.4,1,6,10.83,65.0
Andover,"Grape Beginnings, Inc.",Greenbar Ginger Spritz RTD 4pk 12oz can,855675002343,0,0.0,1,6,12.0,72.0
Andover,"Hohensteins, Inc.",Bell's Two Hearted Ale 19.2oz can,740522120861,1,0.2,2,30,1.9,57.0
Andover,Insight,Insight Stratarama DDH Hazy IPA 4pk 16oz can,850033550245,-1,-0.9,1,6,11.28,68.0
Andover,Insight Brewing Company (D),Insight House Plants 4pk 16oz can,850033550047,0,0.0,1,6,11.03,66.0
Andover,Johnson Brothers - St. Paul,High Noon Mango 4pk 12oz can,085000432327,-4,-3.4,2,12,8.96,108.0
Andover,Johnson Brothers - St. Paul,Saint Spritz Hugo 4pk 355ml,197644216758,0,0.0,1,6,10.33,62.0
Andover,Johnson Brothers - St. Paul,High Noon Tropical Variety Pack 8pk 12oz can,085000032558,10,0.9,12,36,16.75,603.0
Andover,Johnson Brothers - St. Paul,High Noon Pineapple 4pk 12oz can,085000429266,3,1.2,2,12,8.32,100.0
Andover,Johnson Brothers - St. Paul,High Noon Grapefruit 4pk 12oz can,085000426272,6,1.7,2,12,8.27,99.0
Andover,Johnson Brothers - St. Paul,High Noon Variety Pack 8pk 12oz can,085000031513,6,1.8,3,9,16.66,150.0
Andover,Johnson Brothers - St. Paul,High Noon Lime 4pk 12oz can,085000430958,8,2.1,2,12,8.58,103.0
Andover,Johnson Brothers - St. Paul,High Noon Peach 4pk 12oz can,085000431375,9,2.3,2,12,8.42,101.0
Andover,Johnson Brothers - St. Paul,High Noon Tequila Variety Pack 8pk 12oz can,085000036099,6,3.2,1,3,18.56,56.0
Andover,Johnson Brothers - St. Paul,High Noon Passionfruit 4pk 12oz can,085000432563,-9,,2,12,8.7,104.0
Andover,Johnson Brothers - St. Paul,High Noon Pineapple 24oz can,085000034484,-1,,1,12,4.5,54.0
Andover,Luce Line Brewing,Luce Line Foggy Batch 100 DDH Hazy IPA 4pk 16oz can,608870691511,1,1.1,1,6,12.5,75.0
Andover,Luce Line Brewing,Luce Line Euro Step German Pilsner 4pk 16oz can,608870574913,4,3.4,1,6,7.5,45.0
Andover,McDonald Distributing Co dba Clear River Beverage,2 Towns POG Cosmic Crisp 6pk 12oz can,850017944619,-3,-12.9,1,4,38.09,152.0
Andover,McDonald Distributing Co dba Clear River Beverage,"Pipeworks 
Ninja Vs unicorn vs haze 4pk 16oz can",860007928918,-23,-11.0,6,36,0.0,0.0
Andover,McDonald Distributing Co dba Clear River Beverage,2 Towns Seasonal Rotator 4pk 16oz can,850017944671,-11,-9.4,3,18,10.33,186.0
