Store,Supplier,Item,Product Code,Store OH,WOS,Order Cases,Order Units,Unit Cost,Order $
St. Louis Park,,MN Ice Small Bag,865839000252,87,1.1,224,224,1.25,280.0
St. Louis Park,,American Spirit Organic-Turquoise,047995855246,6,3.2,2,2,14.45,29.0
St. Louis Park,,MN Ice Rock,865839000238,6,3.2,2,2,5.49,11.0
Stillwater,Bellboy Corporation,Rokz Jalapeno Salt 4oz,855439000653,-1,-4.3,1,6,3.79,23.0
Stillwater,Bellboy Corporation,SBOC Pitted Green Olives 4oz,089156801082,0,0.0,1,6,3.17,19.0
Stillwater,Bellboy Corporation,Clamato Tomato Cocktail 64oz,014800516470,0,0.0,1,8,6.0,48.0
Stillwater,Bellboy Corporation,ReaLime 5oz,041409000062,1,0.9,1,24,0.99,24.0
Stillwater,Bellboy Corporation,The Royal Cherry 10oz,071943117131,1,1.4,1,6,3.17,19.0
Stillwater,Bellboy Corporation,Clamato Tomato Cocktail 32oz,014800513240,2,2.9,1,12,3.82,46.0
Stillwater,"Breakthru Beverage Minnesota Wine & Spirits, LLC",Kickled Mary Bloody Mary Mix 32oz,682131860038,4,2.4,1,12,7.32,88.0
Stillwater,"Capitol Beverage Sales, L.P.",Mr Pure Cranberry Juice 32oz,072718100358,-3,-4.3,1,12,2.58,31.0
Stillwater,"Capitol Beverage Sales, L.P.",Polar Tonic Water Liter,071537020120,4,2.9,1,12,0.74,9.0
Stillwater,"Capitol Beverage Sales, L.P.",Polar Club Soda Liter,071537020045,17,3.8,1,12,0.89,11.0
Stillwater,Great Lakes Coca-Cola Distribution,Coke Cherry Diet 12pk 12oz can,049000031041,0,0.0,2,4,9.65,39.0
Stillwater,Great Lakes Coca-Cola Distribution,Sprite Diet Zero 2L,049000050172,0,0.0,1,8,3.21,26.0
Stillwater,Great Lakes Coca-Cola Distribution,Coke Diet 2L,049000050110,0,0.0,1,8,3.21,26.0
Stillwater,Great Lakes Coca-Cola Distribution,Sprite 2L,049000050158,1,0.5,1,8,3.21,26.0
Stillwater,Great Lakes Coca-Cola Distribution,Sprite 20oz,04976400,2,1.1,1,24,2.08,50.0
Stillwater,Great Lakes Coca-Cola Distribution,Fresca 2L,049000050288,2,1.4,1,8,3.21,26.0
Stillwater,"M Amundson, LLP",Fre Pouch 6mg Wintergreen,840158608686,0,0.0,1,5,8.0,40.0
Stillwater,"M Amundson, LLP",Marlboro Silver,02847722,0,0.0,1,10,12.55,125.0
Stillwater,Pepsi-Cola,Gatorade Galcier Freeze 28oz,052000135190,-1,-2.1,1,15,0.44,7.0
Stillwater,Pepsi-Cola,Gatorlyte Lime Cucumber 20oz,052000052879,0,0.0,1,12,1.7,20.0
Stillwater,Pepsi-Cola,Schweppes Tonic Liter,078000218459,8,1.4,1,15,1.3,19.0
Stillwater,Phillips Wine & Spirits - St. Paul,Tres Agaves Strawberry Mix Liter,854125003220,-1,-1.4,1,12,5.6,67.0
Stillwater,Phillips Wine & Spirits - St. Paul,Gosling's Ginger Beer 6pk 12oz can,721094199707,0,0.0,1,4,4.29,17.0
Stillwater,Phillips Wine & Spirits - St. Paul,Tres Agaves Margarita Mix Liter,854125003039,1,0.4,1,12,5.76,69.0
Stillwater,Phillips Wine & Spirits - St. Paul,Gosling's Diet Ginger Beer 6pk 12oz can,721094199752,1,1.4,1,4,4.48,18.0
Stillwater,Phillips Wine & Spirits - St. Paul,Cock n Bull Ginger Beer 4pk 12oz btl,072924012131,2,2.1,1,6,4.17,25.0
Stillwater,Red Bull Distribution Company,Red Bull Energy Drink 4pk 8oz can,611269108026,0,0.0,1,6,7.0,42.0
Stillwater,Red Bull Distribution Company,Red Bull Energy Drink 8oz can,611269991000,1,0.3,1,24,1.75,42.0
Stillwater,,Non-Refundable Transaction,NON-REFUNDABLE,-46,-21.9,55,55,0.0,0.0
Stillwater,,MN Ice Big Bag,865839000245,-15,-0.7,106,106,3.3,350.0
Stillwater,,Tip Item,TIP,0,0.0,3,3,0.0,0.0
Stillwater,,Charm Social Tonic Lemon Ginger 12oz can,400000025568,0,0.0,1,1,2.42,2.0
Stillwater,,MN Ice Small Bag,865839000252,13,0.4,127,127,1.25,159.0
Stillwater,,American Spirits Full Flavor Blue,047995855086,3,2.1,3,3,13.97,42.0
Vadnais Heights,Am Craft Spirits,Liber & Co Almond Orgeat Syrup 375ml,5061029440227,0,0.0,1,6,13.0,78.0
Vadnais Heights,Am Craft Spirits,Cry Baby Craig's Hot Sauce 5oz,714439500276,0,0.0,1,12,4.27,51.0
Vadnais Heights,Bellboy Corporation,The Royal Cherry 10oz,071943117131,0,0.0,1,6,3.17,19.0
Vadnais Heights,Bellboy Corporation,Rokz Lime Margarita Salt 4oz,855439000691,0,0.0,1,6,3.79,23.0
Vadnais Heights,Bellboy Corporation,Ocean Spray Cranberry Juice,031200200006,0,0.0,1,12,2.92,35.0
Vadnais Heights,Bellboy Corporation,Dole Pineapple Juice 46oz,038900008086,0,0.0,1,12,4.37,52.0
Vadnais Heights,Bellboy Corporation,SBOC Dirty Martini Mix 375ml,089156001314,0,0.0,1,12,3.1,37.0
Vadnais Heights,Bellboy Corporation,Clamato Tomato Cocktail 64oz,014800516470,1,0.7,1,8,6.0,48.0
Vadnais Heights,Bellboy Corporation,Ocean Spray Orange Juice 32oz,031200007360,3,2.1,1,12,3.53,42.0
Vadnais Heights,"Capitol Beverage Sales, L.P.",Mr Pure Pineapple Juice 32oz,072718100631,1,1.1,1,12,2.59,31.0
Vadnais Heights,"Capitol Beverage Sales, L.P.",Polar Club Soda Liter,071537020045,5,1.4,1,12,0.89,11.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Monster Energy 16oz can,070847811169,0,0.0,1,24,2.05,49.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Sprite Diet Zero 2L,049000050172,1,0.6,1,8,3.21,26.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Coke Diet 2L,049000050110,5,2.1,1,8,3.21,26.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Coke 20oz,04904403,11,2.4,1,24,2.08,50.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Coke 12pk 12oz can,049000028904,3,2.6,1,2,9.64,19.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Coke Diet 20oz,049000000450,8,3.1,1,24,2.07,50.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Sprite 12pk 12oz can,049000028928,4,3.4,1,2,9.64,19.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Coke Cherry 2L,049000050165,4,3.4,1,8,3.19,25.0
Vadnais Heights,Great Lakes Coca-Cola Distribution,Minute Maid Lemonade 2L,025000053818,11,3.6,1,8,3.21,26.0
Vadnais Heights,Johnson Brothers - St. Paul,Jose Cuervo Margarita Mix 1.75L,811538011150,0,0.0,1,6,5.02,30.0
Vadnais Heights,Johnson Brothers - St. Paul,Finest Call Sweet & Sour Liter,070491801950,2,1.1,1,12,4.0,48.0
Vadnais Heights,Johnson Brothers - St. Paul,Master of Mixes Simple Syrup 375ml,070491352070,8,2.4,1,12,2.67,32.0
Vadnais Heights,Johnson Brothers - St. Paul,Jose Cuervo Light Marg. Mix 1.75L,811538011181,5,3.1,1,6,6.17,37.0
Vadnais Heights,Pepsi-Cola,Gatorade Gatorlyte Cherry Lime 20oz,052000049008,0,0.0,1,12,1.84,22.0
Vadnais Heights,Pepsi-Cola,Gatorlyte Lemon Lime 20oz,052000052862,0,0.0,1,12,1.83,22.0
Vadnais Heights,Pepsi-Cola,Starry Caffeine Free Lemon Lime 12pk 12oz can,012000221606,1,1.4,1,2,9.35,19.0
Vadnais Heights,Pepsi-Cola,Pepsi 10pk 8oz can,012000173226,1,1.4,1,3,5.76,17.0
Vadnais Heights,Pepsi-Cola,Diet Dr Pepper 2L,078000083460,1,1.4,1,8,2.42,19.0
Vadnais Heights,Pepsi-Cola,Pepsi Diet 2L,012000171765,2,2.1,1,8,2.44,19.0
Vadnais Heights,Pepsi-Cola,Dr. Pepper 2L,078000082463,6,3.2,1,8,2.4,19.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Zing Zang Bloody Mary 6pk 8oz can,616003737555,0,0.0,1,4,6.51,26.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Gosling's Ginger Beer 6pk 12oz can,721094199707,0,0.0,1,4,4.29,17.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Gosling's Diet Ginger Beer 6pk 12oz can,721094199752,0,0.0,1,4,4.48,18.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Zing Zang Bloody Mary 1.75L,616003708777,0,0.0,1,6,5.62,34.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Tres Agaves Strawberry Mix Liter,854125003220,0,0.0,1,12,5.6,67.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Tres Agaves Bloody Mary Mix Liter,854125003091,0,0.0,1,12,5.87,70.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Owen's Transfusion Grape & Ginger Ale 250ml,860148002287,1,0.9,1,6,4.67,28.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Tres Agaves Margarita Mix Liter,854125003039,6,2.3,1,12,5.76,69.0
Vadnais Heights,Phillips Wine & Spirits - St. Paul,Filthy Olive Brine 8oz,899682002286,10,3.6,1,12,3.54,42.0
Vadnais Heights,Red Bull Distribution Company,Red Bull Energy Drink 4pk 8oz can,611269108026,3,1.8,1,6,7.0,42.0
Vadnais Heights,Red Bull Distribution Company,Red Bull Energy Drink 8oz can,611269991000,9,2.4,1,24,1.75,42.0
Vadnais Heights,Southern Glazer's Wine & Spirits of MN,Angostura Orange Bitters 4oz,075496331143,1,1.4,1,12,9.0,108.0
Vadnais Heights,"True Brands, Inc.",Birthday Candle Wine Bag,876718032776,0,0.0,1,10,1.35,13.0
Vadnais Heights,,Non-Refundable Transaction,NON-REFUNDABLE,-67,-23.9,79,79,0.0,0.0
Vadnais Heights,,Tip Item,TIP,0,0.0,16,16,0.0,0.0
Vadnais Heights,,Charm Social Tonic Lemon Ginger 12oz can,400000025568,0,0.0,1,1,2.42,2.0
Vadnais Heights,,MN Ice Big Bag,865839000245,7,0.2,138,138,3.3,455.0
Vadnais Heights,,MN Ice Small Bag,865839000252,50,1.1,125,125,1.25,156.0
Woodbury,Bellboy Corporation,NBA Can Cooler,032085296559,0,0.0,2,2,3.5,7.0
Woodbury,Bellboy Corporation,Brez Flow Fuctional Beverage 4pk 12oz can,197644523061,0,0.0,1,6,9.98,60.0
Woodbury,Bellboy Corporation,Rokz Jalapeno Salt 4oz,855439000653,0,0.0,1,6,3.79,23.0
Woodbury,Bellboy Corporation,Rokz Bloody Mary Salt 4oz,855439000738,0,0.0,1,6,3.79,23.0
Woodbury,Bellboy Corporation,Mr & Mrs T Bloody Mary Liter,070655901304,0,0.0,1,6,4.58,27.0
Woodbury,Bellboy Corporation,SBOC Blue Cheese Stuffed 5oz,089156001369,0,0.0,1,6,4.27,26.0
Woodbury,Bellboy Corporation,SBOC Pitted Green Olives 4oz,089156801082,0,0.0,1,6,3.17,19.0
Woodbury,Bellboy Corporation,Roses Grenadine 12oz,01667436,0,0.0,1,6,3.73,22.0
Woodbury,Bellboy Corporation,Dole Pineapple Juice 46oz,038900008086,0,0.0,1,12,4.37,52.0
Woodbury,Bellboy Corporation,Twang Lime Beer Salt 1.4oz,023604231076,5,1.2,1,24,1.6,38.0
Woodbury,Bellboy Corporation,NFL Can Cooler,086867025264,1,1.4,2,2,3.5,7.0
Woodbury,Bellboy Corporation,Spooky Margarita Mix 32oz,859579004052,3,1.8,1,12,4.34,52.0
Woodbury,Bellboy Corporation,The Royal Cherry 10oz,071943117131,4,2.4,1,6,3.17,19.0
Woodbury,Bellboy Corporation,Clamato Tomato Cocktail 64oz,014800516470,4,2.4,1,8,6.0,48.0
Woodbury,Bellboy Corporation,ReaLime 5oz,041409000062,11,2.5,1,24,0.99,24.0
Woodbury,Bellboy Corporation,Roses Grenadine 25oz,016600001040,2,2.9,1,12,5.82,70.0
Woodbury,Bellboy Corporation,Ocean Spray Orange Juice 32oz,031200007360,6,2.9,1,12,3.53,42.0
Woodbury,Bellboy Corporation,ReaLime Lime Juice 8oz,014800582048,7,3.8,1,12,1.55,19.0
Woodbury,"Capitol Beverage Sales, L.P.",Polar Lime Tonic Water Liter,071537020366,5,1.5,1,12,0.73,9.0
Woodbury,"Capitol Beverage Sales, L.P.",Polar Tonic Water Liter,071537020120,6,1.8,1,12,0.74,9.0
Woodbury,Great Lakes Coca-Cola Distribution,Monster Juice Viking Berry 16oz can,070847898320,0,0.0,1,24,2.05,49.0
Woodbury,Great Lakes Coca-Cola Distribution,"Monster Ultra Red, White & Blue 16oz can",070847900269,0,0.0,2,48,1.75,84.0
Woodbury,Great Lakes Coca-Cola Distribution,Bang Purple Haze,610764826176,14,1.1,4,48,1.82,87.0
Woodbury,Great Lakes Coca-Cola Distribution,Monster Ultra Punk Punch 16oz can,070847899617,2,1.2,1,24,2.05,49.0
Woodbury,Great Lakes Coca-Cola Distribution,Sprite Diet Zero 2L,049000050172,6,2.1,1,8,3.21,26.0
Woodbury,Great Lakes Coca-Cola Distribution,Coke Zero 2L,049000050141,7,3.8,1,8,3.21,26.0
Woodbury,Great Lakes Coca-Cola Distribution,Sprite 2L,049000050158,10,3.9,1,8,3.21,26.0
Woodbury,Johnson Brothers - St. Paul,Jose Cuervo Margarita Mix 1.75L,811538011150,0,0.0,1,6,5.02,30.0
Woodbury,Johnson Brothers - St. Paul,Jose Cuervo Light Marg. Mix 1.75L,811538011181,2,1.1,1,6,6.17,37.0
Woodbury,Johnson Brothers - St. Paul,Jose Cuervo Strawberry Margarita Mix 1.75L,811538011143,1,2.1,1,6,4.2,25.0
Woodbury,Johnson Brothers - St. Paul,Master of Mixes Simple Syrup 375ml,070491352070,15,2.9,1,12,2.67,32.0
Woodbury,Joseph Zimmerley,Bootleg Cocktail Mix,860000597500,11,3.1,3,3,17.23,52.0
Woodbury,"M Amundson, LLP",Zyn 6mg Wintergreen,609249903020,0,0.0,1,5,8.41,42.0
Woodbury,"M Amundson, LLP",Cooler Large Styro 28 Quart,077071035491,0,0.0,1,12,5.3,64.0
Woodbury,"M Amundson, LLP",Zyn 6mg Cool Mint,609249900036,1,1.4,1,5,8.41,42.0
Woodbury,"M Amundson, LLP",Marlboro Silver,02847722,8,2.0,1,10,12.55,125.0
Woodbury,"M Amundson, LLP",Zyn Pouch 6mg Spearmint,609249902023,1,2.1,1,5,8.41,42.0
Woodbury,"M Amundson, LLP",Zyn 6mg Smooth,609249914026,1,2.1,1,5,8.41,42.0
Woodbury,"M Amundson, LLP",Marlboro,02835727,32,3.9,1,10,12.53,125.0
Woodbury,Pepsi-Cola,Gatorade Gatorlyte Strawberry Kiwi 20oz,052000047912,0,0.0,1,12,1.83,22.0
Woodbury,Pepsi-Cola,Gatorade Gatorlyte Orange 20oz,052000047905,0,0.0,1,12,1.83,22.0
Woodbury,Pepsi-Cola,Gatorade Lemon Lime 20oz,052000328684,0,0.0,1,24,1.67,40.0
Woodbury,Pepsi-Cola,Schweppes Club Soda 6pk 8oz,078000032420,2,0.9,2,8,4.35,35.0
Woodbury,Pepsi-Cola,Gatorlyte Lemon Lime 20oz,052000052862,7,1.2,2,24,1.83,44.0
Woodbury,Pepsi-Cola,Gatorade Gatorlyte Mixed Berry 20oz btl,052000050820,14,1.7,2,24,1.83,44.0
Woodbury,Pepsi-Cola,Starry Caffeine Free Lemon Lime 20oz,012000221514,8,1.7,1,24,1.38,33.0
Woodbury,Pepsi-Cola,Schweppes Tonic 6pk 8oz can,078000032413,5,2.4,1,4,3.93,16.0
Woodbury,Pepsi-Cola,Schweppes Tonic Liter,078000218459,24,2.4,2,30,1.3,39.0
Woodbury,Pepsi-Cola,Schweppes Diet Tonic Liter,078000219456,27,3.2,1,15,1.28,19.0
Woodbury,Phillips Wine & Spirits - St. Paul,Gosling's Ginger Beer 6pk 12oz can,721094199707,0,0.0,2,8,4.29,34.0
Woodbury,Phillips Wine & Spirits - St. Paul,Gosling's Diet Ginger Beer 6pk 12oz can,721094199752,0,0.0,2,8,4.48,36.0
Woodbury,Phillips Wine & Spirits - St. Paul,Zing Zang Bloody Mary Dill Pickles 32oz,616003616232,0,0.0,1,6,3.67,22.0
Woodbury,Phillips Wine & Spirits - St. Paul,Zing Zang Sweet & Sour 32oz,616003112161,1,0.9,1,6,3.67,22.0
Woodbury,Phillips Wine & Spirits - St. Paul,Zing Zang Bloody Mary 1.75L,616003708777,1,0.9,1,6,5.62,34.0
Woodbury,Phillips Wine & Spirits - St. Paul,Zing Zang Margarita Mix 1.75L,616003615167,1,1.1,1,6,6.35,38.0
Woodbury,Phillips Wine & Spirits - St. Paul,Tres Agaves Strawberry Mix Liter,854125003220,2,1.7,1,12,5.6,67.0
Woodbury,Phillips Wine & Spirits - St. Paul,Cock n Bull Light Ginger Beer 4pk 12oz btl,072924112046,2,2.1,1,6,4.17,25.0
Woodbury,Phillips Wine & Spirits - St. Paul,Filthy Olive Brine 8oz,899682002286,12,3.0,1,12,3.54,42.0
Woodbury,Phillips Wine & Spirits - St. Paul,Tres Agaves Margarita Mix Liter,854125003039,6,3.2,1,12,5.76,69.0
Woodbury,Red Bull Distribution Company,Red Bull Sugar Free 12oz can,611269716467,0,0.0,2,48,2.28,109.0
Woodbury,Red Bull Distribution Company,Red Bull Sugar Free 8oz can,611269101713,8,1.3,1,24,1.76,42.0
Woodbury,Red Bull Distribution Company,Red Bull Energy Drink 20oz can,611269133448,2,2.1,1,12,3.59,43.0
Woodbury,Red Bull Distribution Company,Red Bull Energy Drink 12oz can,611269818994,19,2.5,1,24,2.28,55.0
Woodbury,Red Bull Distribution Company,Red Bull Energy Drink 8oz can,611269991000,22,3.4,1,24,1.75,42.0
Woodbury,"True Brands, Inc.",Birthday Cake Wine Gift Bag by Cakewalk,876718027857,1,2.1,1,10,0.96,10.0
Woodbury,"Vinocopia, Inc",Goslings Ginger Beer Liter,721094199714,0,0.0,1,12,1.83,22.0
Woodbury,,Non-Refundable Transaction,NON-REFUNDABLE,-126,-28.4,144,144,0.0,0.0
Woodbury,,MN Ice Big Bag,865839000245,-19,-0.5,166,166,3.3,548.0
Woodbury,,Tip Item,TIP,0,0.0,11,11,0.0,0.0
Woodbury,,Charm Social Tonic Lemon Ginger 12oz can,400000025568,0,0.0,1,1,2.42,2.0
Woodbury,,Lift Bridge Rootbeer keg,LIFTBRIDGEROOTBEERKEG16,0,0.0,1,1,74.67,75.0
Woodbury,,Kolder Can Cooler,086867000063,0,0.0,2,2,1.6,3.0
Woodbury,,Winston Red,09055730,0,0.0,3,3,12.45,37.0
Woodbury,,MN Ice Cylinder,865839000221,0,0.0,2,2,5.49,11.0
Woodbury,,Newport  100,02657318,1,0.4,10,10,13.39,134.0
Woodbury,,MN Ice Small Bag,865839000252,30,0.5,203,203,1.25,254.0
Woodbury,,MN Ice Sphere,865839000283,1,0.9,4,4,6.25,25.0
Woodbury,,Marlboro Gold,02838423,9,1.2,20,20,12.54,251.0
Woodbury,,MN Ice Rock,865839000238,2,2.9,1,1,5.49,5.0
